Local time,Open,High,Low,Close,Volume
17.02.2017 12:55:00.000 GMT-0500,135.320,135.388,135.319,135.388,1319520.0115
17.02.2017 13:00:00.000 GMT-0500,135.404,135.420,135.327,135.369,1473014.9955
17.02.2017 13:05:00.000 GMT-0500,135.370,135.430,135.368,135.428,1426379.9637
17.02.2017 13:10:00.000 GMT-0500,135.422,135.460,135.422,135.438,1503420.04
17.02.2017 13:15:00.000 GMT-0500,135.439,135.456,135.416,135.439,1964068.9642000003
17.02.2017 13:20:00.000 GMT-0500,135.437,135.460,135.420,135.439,1668845.0127
17.02.2017 13:25:00.000 GMT-0500,135.440,135.489,135.439,135.476,1800320.0292000002
17.02.2017 13:30:00.000 GMT-0500,135.477,135.496,135.450,135.495,1408435.0169
17.02.2017 13:35:00.000 GMT-0500,135.496,135.540,135.480,135.510,1003026.9996
17.02.2017 13:40:00.000 GMT-0500,135.509,135.509,135.450,135.498,1294555.0082999999
17.02.2017 13:45:00.000 GMT-0500,135.500,135.510,135.468,135.490,1335600.0185
17.02.2017 13:50:00.000 GMT-0500,135.490,135.500,135.449,135.499,1026774.9727
17.02.2017 13:55:00.000 GMT-0500,135.500,135.540,135.499,135.529,1090701.9824
17.02.2017 14:00:00.000 GMT-0500,135.528,135.540,135.498,135.528,996271.0142
17.02.2017 14:05:00.000 GMT-0500,135.527,135.552,135.490,135.510,1049969.9935
17.02.2017 14:10:00.000 GMT-0500,135.510,135.519,135.468,135.490,616500.0192
17.02.2017 14:15:00.000 GMT-0500,135.490,135.549,135.486,135.520,1169195.0112
17.02.2017 14:20:00.000 GMT-0500,135.520,135.560,135.518,135.550,1007846.9961999998
17.02.2017 14:25:00.000 GMT-0500,135.550,135.559,135.518,135.557,912662.0144
17.02.2017 14:30:00.000 GMT-0500,135.558,135.568,135.529,135.539,1264135.0178999999
17.02.2017 14:35:00.000 GMT-0500,135.540,135.557,135.526,135.529,806894.9953
17.02.2017 14:40:00.000 GMT-0500,135.531,135.547,135.510,135.540,837349.9959
17.02.2017 14:45:00.000 GMT-0500,135.540,135.610,135.537,135.596,1242915.0044999998
17.02.2017 14:50:00.000 GMT-0500,135.595,135.600,135.530,135.560,1279200.0174999998
17.02.2017 14:55:00.000 GMT-0500,135.560,135.570,135.494,135.510,1371420.011
17.02.2017 15:00:00.000 GMT-0500,135.510,135.530,135.477,135.479,973130.0026
17.02.2017 15:05:00.000 GMT-0500,135.480,135.526,135.449,135.490,1023466.0209000001
17.02.2017 15:10:00.000 GMT-0500,135.488,135.489,135.448,135.459,995350.0181999999
17.02.2017 15:15:00.000 GMT-0500,135.460,135.490,135.380,135.460,1630457.0138
17.02.2017 15:20:00.000 GMT-0500,135.460,135.470,135.408,135.408,1375475.0042
17.02.2017 15:25:00.000 GMT-0500,135.407,135.420,135.379,135.389,1329367.9953
17.02.2017 15:30:00.000 GMT-0500,135.390,135.449,135.388,135.429,1381933.9871000003
17.02.2017 15:35:00.000 GMT-0500,135.428,135.470,135.417,135.460,1365134.9692999998
17.02.2017 15:40:00.000 GMT-0500,135.460,135.474,135.410,135.429,1252489.9841
17.02.2017 15:45:00.000 GMT-0500,135.428,135.460,135.400,135.420,1324476.0035
17.02.2017 15:50:00.000 GMT-0500,135.420,135.588,135.420,135.588,1896661.9967999998
17.02.2017 15:55:00.000 GMT-0500,135.589,135.725,135.550,135.725,2858652.0253999997
17.02.2017 16:00:00.000 GMT-0500,135.720,135.724,135.720,135.724,7899.9996
21.02.2017 09:30:00.000 GMT-0500,136.255,136.619,136.180,136.450,2740910.0234000003
21.02.2017 09:35:00.000 GMT-0500,136.435,136.592,136.296,136.420,2439564.0195
21.02.2017 09:40:00.000 GMT-0500,136.425,136.440,135.997,136.390,2895067.9899
21.02.2017 09:45:00.000 GMT-0500,136.390,136.510,136.347,136.390,2538280.9341
21.02.2017 09:50:00.000 GMT-0500,136.388,136.441,136.210,136.244,2492255.0023
21.02.2017 09:55:00.000 GMT-0500,136.240,136.364,136.190,136.217,2190436.0057
21.02.2017 10:00:00.000 GMT-0500,136.245,136.340,136.190,136.230,1937414.974
21.02.2017 10:05:00.000 GMT-0500,136.230,136.350,136.191,136.320,2112184.9716
21.02.2017 10:10:00.000 GMT-0500,136.320,136.353,136.240,136.280,2125474.0059
21.02.2017 10:15:00.000 GMT-0500,136.280,136.288,136.180,136.210,1779403.0010000002
21.02.2017 10:20:00.000 GMT-0500,136.210,136.261,136.177,136.200,1796783.9836
21.02.2017 10:25:00.000 GMT-0500,136.201,136.270,136.200,136.270,1852839.0378
21.02.2017 10:30:00.000 GMT-0500,136.270,136.397,136.260,136.380,1647695.9735
21.02.2017 10:35:00.000 GMT-0500,136.381,136.410,136.348,136.390,1440329.9839
21.02.2017 10:40:00.000 GMT-0500,136.389,136.488,136.376,136.470,1831297.0102000001
21.02.2017 10:45:00.000 GMT-0500,136.463,136.490,136.370,136.427,1677546.0243
21.02.2017 10:50:00.000 GMT-0500,136.430,136.450,136.360,136.429,2061464.9652999998
21.02.2017 10:55:00.000 GMT-0500,136.426,136.470,136.399,136.433,1638789.9816
21.02.2017 11:00:00.000 GMT-0500,136.436,136.440,136.382,136.429,1597272.9622
21.02.2017 11:05:00.000 GMT-0500,136.430,136.460,136.420,136.429,1277377.9928
21.02.2017 11:10:00.000 GMT-0500,136.428,136.490,136.426,136.490,1152196.005
21.02.2017 11:15:00.000 GMT-0500,136.489,136.497,136.448,136.451,1136314.027
21.02.2017 11:20:00.000 GMT-0500,136.456,136.461,136.270,136.272,2206344.9921
21.02.2017 11:25:00.000 GMT-0500,136.270,136.300,136.168,136.200,1939164.0423999997
21.02.2017 11:30:00.000 GMT-0500,136.198,136.246,136.140,136.245,1892665.0285999998
21.02.2017 11:35:00.000 GMT-0500,136.241,136.246,136.080,136.139,2012187.0339
21.02.2017 11:40:00.000 GMT-0500,136.137,136.230,136.137,136.230,1356019.9886
21.02.2017 11:45:00.000 GMT-0500,136.230,136.244,136.150,136.179,1875895.0084000002
21.02.2017 11:50:00.000 GMT-0500,136.180,136.300,136.117,136.300,2155470.0136
21.02.2017 11:55:00.000 GMT-0500,136.306,136.368,136.256,136.320,2162185.0431999997
21.02.2017 12:00:00.000 GMT-0500,136.314,136.322,136.223,136.290,2222557.0381
21.02.2017 12:05:00.000 GMT-0500,136.290,136.320,136.190,136.230,2280757.9635
21.02.2017 12:10:00.000 GMT-0500,136.229,136.240,136.199,136.210,1505464.0323
21.02.2017 12:15:00.000 GMT-0500,136.213,136.236,136.161,136.180,1492422.0145
21.02.2017 12:20:00.000 GMT-0500,136.180,136.180,136.089,136.110,1713170.0069
21.02.2017 12:25:00.000 GMT-0500,136.112,136.270,136.097,136.252,2178292.9897
21.02.2017 12:30:00.000 GMT-0500,136.257,136.287,136.218,136.245,2076784.0148
21.02.2017 12:35:00.000 GMT-0500,136.241,136.333,136.229,136.310,1615599.0065000001
21.02.2017 12:40:00.000 GMT-0500,136.310,136.330,136.210,136.287,2040581.0177000002
21.02.2017 12:45:00.000 GMT-0500,136.288,136.334,136.260,136.270,1682241.0226
21.02.2017 12:50:00.000 GMT-0500,136.264,136.300,136.247,136.299,1251074.9995
21.02.2017 12:55:00.000 GMT-0500,136.298,136.300,136.260,136.280,1528955.996
21.02.2017 13:00:00.000 GMT-0500,136.280,136.320,136.256,136.320,1491974.9796
21.02.2017 13:05:00.000 GMT-0500,136.320,136.320,136.248,136.249,1305569.9989
21.02.2017 13:10:00.000 GMT-0500,136.248,136.290,136.225,136.280,1063230.0303
21.02.2017 13:15:00.000 GMT-0500,136.280,136.407,136.268,136.390,1302900.0014
21.02.2017 13:20:00.000 GMT-0500,136.386,136.420,136.360,136.420,1433661.0137999998
21.02.2017 13:25:00.000 GMT-0500,136.419,136.490,136.419,136.470,1432241.0225
21.02.2017 13:30:00.000 GMT-0500,136.470,136.470,136.388,136.390,1497271.0013000001
21.02.2017 13:35:00.000 GMT-0500,136.388,136.390,136.366,136.368,1029949.9781000001
21.02.2017 13:40:00.000 GMT-0500,136.367,136.410,136.340,136.390,1237925.0080000001
21.02.2017 13:45:00.000 GMT-0500,136.390,136.430,136.390,136.430,706945.9968000001
21.02.2017 13:50:00.000 GMT-0500,136.430,136.435,136.370,136.400,1216375.0083
21.02.2017 13:55:00.000 GMT-0500,136.400,136.405,136.337,136.380,1579456.0015
21.02.2017 14:00:00.000 GMT-0500,136.384,136.433,136.357,136.430,1355508.9832000001
21.02.2017 14:05:00.000 GMT-0500,136.430,136.440,136.362,136.430,1715565.9795000001
21.02.2017 14:10:00.000 GMT-0500,136.429,136.495,136.420,136.495,1304955.9891
21.02.2017 14:15:00.000 GMT-0500,136.496,136.560,136.490,136.560,1395778.0151
21.02.2017 14:20:00.000 GMT-0500,136.551,136.560,136.510,136.540,1590756.9973999998
21.02.2017 14:25:00.000 GMT-0500,136.540,136.540,136.471,136.510,1317110.0021
21.02.2017 14:30:00.000 GMT-0500,136.511,136.520,136.468,136.501,1307278.0071999999
21.02.2017 14:35:00.000 GMT-0500,136.510,136.520,136.487,136.500,1095614.9847
21.02.2017 14:40:00.000 GMT-0500,136.499,136.530,136.488,136.508,1278734.9969
21.02.2017 14:45:00.000 GMT-0500,136.507,136.577,136.490,136.577,1228090.0032
21.02.2017 14:50:00.000 GMT-0500,136.576,136.582,136.540,136.578,1346496.9992
21.02.2017 14:55:00.000 GMT-0500,136.577,136.598,136.558,136.568,1487746.0003000002
21.02.2017 15:00:00.000 GMT-0500,136.567,136.580,136.531,136.550,1705936.0147000002
21.02.2017 15:05:00.000 GMT-0500,136.549,136.580,136.539,136.567,1208759.9932
21.02.2017 15:10:00.000 GMT-0500,136.566,136.599,136.530,136.590,1319584.9955
21.02.2017 15:15:00.000 GMT-0500,136.590,136.658,136.589,136.657,544749.9901
21.02.2017 15:20:00.000 GMT-0500,136.650,136.670,136.588,136.660,1442464.9923999999
21.02.2017 15:25:00.000 GMT-0500,136.660,136.706,136.660,136.690,1362797.007
21.02.2017 15:30:00.000 GMT-0500,136.690,136.731,136.660,136.720,1444185.0036999998
21.02.2017 15:35:00.000 GMT-0500,136.719,136.750,136.669,136.680,1323795.0056
21.02.2017 15:40:00.000 GMT-0500,136.680,136.700,136.660,136.670,1192446.001
21.02.2017 15:45:00.000 GMT-0500,136.670,136.670,136.600,136.620,1111330.0324
21.02.2017 15:50:00.000 GMT-0500,136.674,136.733,136.650,136.670,1540811.0023
21.02.2017 15:55:00.000 GMT-0500,136.670,136.746,136.620,136.686,2081625.0145
21.02.2017 16:00:00.000 GMT-0500,136.703,136.712,136.703,136.712,20400.0007
22.02.2017 09:30:00.000 GMT-0500,136.503,136.604,136.323,136.440,2121313.0056
22.02.2017 09:35:00.000 GMT-0500,136.440,136.550,136.330,136.360,3063517.034
22.02.2017 09:40:00.000 GMT-0500,136.355,136.361,136.120,136.189,2721798.0324999997
22.02.2017 09:45:00.000 GMT-0500,136.189,136.341,136.170,136.240,2568556.0107
22.02.2017 09:50:00.000 GMT-0500,136.231,136.319,136.156,136.200,2223129.958
22.02.2017 09:55:00.000 GMT-0500,136.191,136.378,136.190,136.341,2233869.9997
22.02.2017 10:00:00.000 GMT-0500,136.350,136.459,136.340,136.400,2313995.0037
22.02.2017 10:05:00.000 GMT-0500,136.400,136.521,136.357,136.510,2111045.0327999997
22.02.2017 10:10:00.000 GMT-0500,136.505,136.550,136.448,136.550,2258024.9606999997
22.02.2017 10:15:00.000 GMT-0500,136.550,136.560,136.468,136.480,2168431.9973
22.02.2017 10:20:00.000 GMT-0500,136.480,136.530,136.429,136.469,2097904.9505000003
22.02.2017 10:25:00.000 GMT-0500,136.460,136.520,136.420,136.465,1725060.9993999999
22.02.2017 10:30:00.000 GMT-0500,136.466,136.510,136.410,136.508,1793008.0145999999
22.02.2017 10:35:00.000 GMT-0500,136.507,136.575,136.488,136.560,2056228.9954000001
22.02.2017 10:40:00.000 GMT-0500,136.570,136.570,136.456,136.529,2317615.0024
22.02.2017 10:45:00.000 GMT-0500,136.530,136.530,136.430,136.510,2110455.0363000003
22.02.2017 10:50:00.000 GMT-0500,136.510,136.530,136.450,136.470,1658793.0025
22.02.2017 10:55:00.000 GMT-0500,136.470,136.499,136.432,136.459,1846852.9879
22.02.2017 11:00:00.000 GMT-0500,136.460,136.490,136.370,136.400,1991608.0236
22.02.2017 11:05:00.000 GMT-0500,136.400,136.440,136.370,136.394,1619020.0150000001
22.02.2017 11:10:00.000 GMT-0500,136.396,136.450,136.373,136.450,1622276.0378999999
22.02.2017 11:15:00.000 GMT-0500,136.456,136.490,136.426,136.450,1588899.0015000002
22.02.2017 11:20:00.000 GMT-0500,136.450,136.498,136.440,136.497,1347817.0112
22.02.2017 11:25:00.000 GMT-0500,136.497,136.547,136.466,136.547,1234085.0085
22.02.2017 11:30:00.000 GMT-0500,136.548,136.670,136.540,136.648,1382809.9817000001
22.02.2017 11:35:00.000 GMT-0500,136.649,136.649,136.530,136.546,1283279.9852
22.02.2017 11:40:00.000 GMT-0500,136.547,136.560,136.486,136.509,1424779.9962999998
22.02.2017 11:45:00.000 GMT-0500,136.510,136.608,136.510,136.608,1731677.0255
22.02.2017 11:50:00.000 GMT-0500,136.609,136.609,136.526,136.550,1702330.0230999999
22.02.2017 11:55:00.000 GMT-0500,136.550,136.550,136.490,136.490,1535284.9961
22.02.2017 12:00:00.000 GMT-0500,136.482,136.513,136.446,136.468,1594095.0066
22.02.2017 12:05:00.000 GMT-0500,136.469,136.500,136.446,136.490,1703951.9995000002
22.02.2017 12:10:00.000 GMT-0500,136.490,136.547,136.472,136.540,1424254.9985
22.02.2017 12:15:00.000 GMT-0500,136.533,136.588,136.520,136.560,1932621.0022
22.02.2017 12:20:00.000 GMT-0500,136.559,136.610,136.558,136.600,1181525.0218
22.02.2017 12:25:00.000 GMT-0500,136.599,136.640,136.581,136.628,1315334.9757
22.02.2017 12:30:00.000 GMT-0500,136.626,136.660,136.616,136.617,897748.0084000002
22.02.2017 12:35:00.000 GMT-0500,136.618,136.630,136.568,136.577,1095369.9797
22.02.2017 12:40:00.000 GMT-0500,136.576,136.656,136.576,136.650,1326951.0119
22.02.2017 12:45:00.000 GMT-0500,136.651,136.679,136.638,136.670,1036161.9890000001
22.02.2017 12:50:00.000 GMT-0500,136.668,136.670,136.617,136.668,1104344.9939000001
22.02.2017 12:55:00.000 GMT-0500,136.676,136.690,136.670,136.687,607944.9989
22.02.2017 13:00:00.000 GMT-0500,136.680,136.730,136.679,136.708,940289.0055999999
22.02.2017 13:05:00.000 GMT-0500,136.707,136.740,136.688,136.708,719259.9847
22.02.2017 13:10:00.000 GMT-0500,136.709,136.752,136.708,136.740,915500.0151
22.02.2017 13:15:00.000 GMT-0500,136.737,136.830,136.737,136.826,620289.9991
22.02.2017 13:20:00.000 GMT-0500,136.830,136.866,136.809,136.813,840790.0111
22.02.2017 13:25:00.000 GMT-0500,136.810,136.875,136.790,136.875,892278.0008
22.02.2017 13:30:00.000 GMT-0500,136.878,136.949,136.860,136.948,1016230.002
22.02.2017 13:35:00.000 GMT-0500,136.947,136.947,136.890,136.930,879864.0148000001
22.02.2017 13:40:00.000 GMT-0500,136.931,136.960,136.931,136.959,474720.00070000003
22.02.2017 13:45:00.000 GMT-0500,136.953,137.052,136.953,137.048,548795.0072
22.02.2017 13:50:00.000 GMT-0500,137.048,137.118,137.030,137.049,1328709.9898
22.02.2017 13:55:00.000 GMT-0500,137.048,137.070,136.967,136.967,1414187.0291000002
22.02.2017 14:00:00.000 GMT-0500,136.977,137.059,136.890,136.922,2223582.983
22.02.2017 14:05:00.000 GMT-0500,136.920,136.965,136.800,136.820,2364305.0194
22.02.2017 14:10:00.000 GMT-0500,136.819,136.820,136.726,136.800,2039862.9903
22.02.2017 14:15:00.000 GMT-0500,136.800,136.890,136.790,136.876,2009659.9906
22.02.2017 14:20:00.000 GMT-0500,136.880,136.956,136.846,136.930,1678256.9885
22.02.2017 14:25:00.000 GMT-0500,136.927,136.940,136.858,136.860,1691094.9945999999
22.02.2017 14:30:00.000 GMT-0500,136.860,136.900,136.780,136.828,1269359.9761
